timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
23662,0.2153,-0.0403,1.262,12.6336,14.229,-12.8931
23682,0.3552,0.407,1.9651,-18.3664,-20.8168,-5.1908
23702,0.1572,-0.1843,0.8923,-10.8015,-8.5496,24.2977
23722,0.0583,-0.1658,1.1416,5.4962,8.1985,-2.0305
23742,0.1748,-0.0457,1.2708,-2.0992,9.3435,-8.3893
23762,0.2007,-0.0618,1.1626,-0.313,12.6641,0.3282
23782,0.1584,-0.0688,1.2295,2.4504,8.1069,3.6183
23802,0.1382,-0.0479,1.2942,-0.458,1.2519,5.3435
23822,0.1301,-0.0662,1.2839,-2.374,-1.9924,9.7481
23842,0.1084,-0.1177,1.1963,-4.5802,-0.3969,9.7634
23862,0.1116,-0.1226,1.1895,-2.8092,0.0305,6.2366
23882,0.134,-0.0986,1.2556,-5.0153,-5.9542,4.5954
23902,0.1465,-0.0776,1.2813,-5.9237,-10.2748,8.9771
23922,0.134,-0.1104,1.2336,-6.5725,-12.1298,12.2824
23942,0.1099,-0.1516,1.1899,-2.771,-12.1145,9.9924
23962,0.1296,-0.146,1.2141,-1.9924,-12.0534,5.4504
23982,0.1672,-0.115,1.2219,-2.5267,-15.771,4.5496
24002,0.1895,-0.0874,1.2891,-5.9618,-15.8015,8.084
24022,0.1702,-0.0945,1.219,-12.7405,-10.7023,10.9695
24042,0.1338,-0.1345,1.1733,-9.4427,-9.3282,8.8397
24062,0.1501,-0.1404,1.1973,-5.2366,-6.916,1.5267
24082,0.1887,-0.1091,1.2297,-6.1832,-3.7023,-0.1832
24102,0.196,-0.1135,1.2231,-4.6565,-3.6718,3.8931
24122,0.1741,-0.1309,1.1958,-4.5649,-2.3282,5.4885
24142,0.1836,-0.179,1.1033,4.6565,7.8473,3.3053
24162,0.1775,-0.1492,1.2156,8.8015,18.2595,-1.6947
24182,0.1963,-0.106,1.2783,3.6794,18.5344,-0.0763
24202,0.1626,-0.106,1.252,-0.0687,13.4962,3.8702
24222,0.1277,-0.1084,1.2327,-2.8702,7.3282,6.2214
24242,0.1072,-0.1323,1.2161,-0.4962,-3.458,7.6489
24262,0.0916,-0.124,1.2136,1.1756,-4.8168,5.1145
24282,0.1387,-0.1191,1.2246,2.8779,-0.3359,3.2977
24302,0.1675,-0.1104,1.2153,5.9389,2.6794,4.8244
24322,0.1731,-0.1099,1.2546,0.0076,3.0229,5.1298
24342,0.1555,-0.1116,1.1785,-3.2595,3.6947,5.7863
24362,0.1272,-0.1223,1.2312,0.4504,2.0458,5.1985
24382,0.1084,-0.1211,1.2366,1.2443,2.3359,3.9542
24402,0.1199,-0.1189,1.2358,0.3435,1.7023,2.6489
24422,0.1501,-0.104,1.22,-1.2137,-1.8015,3.7328
24442,0.1406,-0.1094,1.2188,-2.8931,-1.3817,4.7023
24462,0.1206,-0.1221,1.2332,-4.7099,-1.5344,3.2672
24482,0.1357,-0.1077,1.2517,-10.4351,-5.2977,2.8092
24502,0.1157,-0.1167,1.2271,7.3817,-3.6947,6.4046
24522,0.1321,-0.1108,1.2605,-5.3435,-3.8168,4.8321
24542,0.1475,-0.1165,1.1895,-8.2595,-6.0229,6.7405
24562,0.1335,-0.1438,1.22,-2.542,-4.2595,4.9313
24582,0.1274,-0.1377,1.2239,-0.3053,-3.0687,2.145
24602,0.1384,-0.124,1.2251,0.0534,-2.6336,-1.542
24622,0.1677,-0.1133,1.2085,-1.0534,1.1145,0.0229
24642,0.1636,-0.1116,1.2192,-2.1374,1.4427,4.4809
24662,0.1172,-0.1274,1.2205,-1.3664,-0.4046,4.5344
24682,0.1208,-0.1328,1.2334,0.1145,-2.2366,2.5725
24702,0.1396,-0.1223,1.2278,-0.2977,-3.1145,1.7405
24722,0.1619,-0.1138,1.2063,-0.3664,-1.7023,3.9695
24742,0.1611,-0.126,1.2212,-0.6641,-1.0534,5.8931
24762,0.1335,-0.127,1.2378,-0.0916,0.2824,5.0687
24782,0.1348,-0.1321,1.2278,-1.1985,-0.8015,4.2977
24802,0.1218,-0.1313,1.2144,-0.8244,-2.8702,3.8855
24822,0.144,-0.1245,1.2083,1.0992,-0.9313,3.145
24842,0.1514,-0.114,1.2354,0.1145,-0.9771,3.855
24862,0.1333,-0.1208,1.2207,-0.6183,-0.5267,4.7481
24882,0.1377,-0.1306,1.22,-1.3282,-0.6412,3.0305
24902,0.1343,-0.1299,1.2305,0.3969,-1.687,3.6183
24922,0.1318,-0.1213,1.2178,-1.0382,-0.0687,3.2137
24942,0.1274,-0.1179,1.239,-1.9084,-0.0534,3.5725
24962,0.1309,-0.1211,1.219,-1.2977,-4.3206,5.626
24982,0.1196,-0.126,1.2283,-0.4198,-3.1221,3.7481
25002,0.1404,-0.1211,1.2295,-1.3969,-1.5878,2.5496
25022,0.1489,-0.1143,1.2266,-2.1298,-3.2137,3.3359
25042,0.1279,-0.1245,1.238,-1.3511,-4.1374,5.5649
25062,0.1106,-0.1423,1.2222,-2.4504,-3.1832,3.9008
25082,0.1411,-0.1287,1.2178,-1.1221,-3.9618,2.9008
25102,0.1494,-0.1272,1.2229,-1.1145,-1.9695,3.0916
25122,0.1414,-0.1353,1.2126,-1.9542,0.229,2.3206
25142,0.1497,-0.1213,1.2227,-0.1221,-2.1603,2.8015
25162,0.1221,-0.1243,1.2417,-0.2824,-2.542,3.7328
25182,0.1272,-0.1235,1.2234,-1.2214,-2.2595,3.1527
25202,0.1392,-0.1377,1.2124,-0.4656,-2.1298,1.9618
25222,0.1565,-0.1133,1.2095,0.7634,-1.7786,2.687
25242,0.1462,-0.1218,1.2263,-0.5038,-0.458,4.6336
25262,0.1331,-0.1294,1.22,-1.1985,-0.8397,3.458
25282,0.1323,-0.1306,1.2283,-1.687,-1.0305,2.9618
25302,0.1362,-0.1267,1.2078,-0.1756,0.0229,2.2672
25322,0.145,-0.1262,1.2336,-0.8092,-0.8321,4.1527
25342,0.1316,-0.115,1.2183,-1.3664,-0.5191,4.1527
25362,0.125,-0.1375,1.2356,0.2901,-1.9618,4.7863
25382,0.1221,-0.1343,1.2302,-1.3435,-2.4275,3.1908
25402,0.1387,-0.1252,1.208,-0.7405,-1.4656,3
25422,0.1392,-0.1279,1.2244,-0.2061,0.1374,2.0076
25442,0.1519,-0.1108,1.2358,-1.2672,0.2824,2.3359
25462,0.1328,-0.1238,1.2249,-1.7099,-0.8779,4.5725
25482,0.1123,-0.135,1.231,-1.7405,-1.5115,3.6718
25502,0.1353,-0.1189,1.2168,-0.7481,-2.8626,3.542
25522,0.1401,-0.123,1.2195,0.2595,-2.687,4.9237
25542,0.1299,-0.1309,1.2397,-0.542,-0.1145,3.2595
25562,0.1411,-0.1155,1.2397,-1.7939,-0.3206,4.084
25582,0.135,-0.1362,1.2104,-0.4733,-0.9389,5.6947
25602,0.1226,-0.1389,1.2244,-0.3282,-0.7786,4.0229
25622,0.1201,-0.1289,1.2209,-0.0916,-1.9008,2.9313
25642,0.1318,-0.1238,1.2297,-1.4962,-1.5649,3.2061
25662,0.1304,-0.1211,1.2358,-2.6183,-1.3206,3.8244
25682,0.1418,-0.124,1.2163,-0.3817,-2.2366,5.1985
25702,0.1477,-0.1304,1.2083,-0.4275,0.2137,4.0229
25722,0.1328,-0.1201,1.239,-1.3435,-0.3893,3.9466
25742,0.1233,-0.1267,1.231,-1.9466,-1.3893,5.0458
25762,0.1184,-0.1343,1.2324,-2.855,-1.6794,3.4275
25782,0.1282,-0.1279,1.229,-3.0153,-2.4504,2.6641
25802,0.166,-0.1123,1.1904,-1.5038,-6.145,5.6718
25822,0.1299,-0.1453,1.2373,-0.5725,-2.9542,4.9389
25842,0.1333,-0.1416,1.2131,-0.4198,-1.8244,2.1603
25862,0.1521,-0.1143,1.2397,-0.5802,-2.2214,3.8321
25882,0.125,-0.1438,1.2212,-2.1832,-1.4962,6.1527
25902,0.114,-0.1448,1.2168,-0.7252,-2.3969,3.2595
25922,0.1448,-0.116,1.2253,-0.6412,-2.8473,4.0458
25942,0.1248,-0.1299,1.2263,-1.3282,-1.8015,3.8855
25962,0.1497,-0.1257,1.2195,-1.1679,-1.771,3.3053
25982,0.1433,-0.1262,1.218,-1.6183,-0.9847,3.2672
26002,0.1233,-0.1357,1.2112,-1.9466,-1.1221,2.8779
26022,0.1238,-0.1321,1.2314,-2.2443,-1.5573,2.313
26042,0.1345,-0.1345,1.2017,-2.4809,-2.3664,2.1985
26062,0.1399,-0.136,1.2212,-3.0153,-1.458,1.8931
26082,0.1323,-0.145,1.2146,-1.6107,-0.687,1.771
26102,0.1357,-0.1362,1.2122,-1.0305,0.5649,1.1908
26122,0.1406,-0.1184,1.2188,-2.0534,0.6947,2.9389
26142,0.1238,-0.1392,1.2222,-1.9847,-0.2443,3.1756
26162,0.1101,-0.1348,1.2126,-1.0992,-2.2672,2.916
26182,0.1282,-0.1306,1.2231,-0.7099,-1.6183,2
26202,0.1426,-0.1287,1.2217,-0.9695,-2.3969,1.8931
26222,0.1514,-0.1182,1.2422,-0.3206,-2.229,2.7176
26242,0.1333,-0.1274,1.2327,-1.7176,-0.6107,2.8702
26262,0.1333,-0.1487,1.2222,-1.3817,-1.7405,3.2672
26282,0.1184,-0.1521,1.217,-0.458,-2.5725,2.4962
26302,0.1426,-0.1365,1.2236,-0.4504,-1.1374,2.313
26322,0.1416,-0.1313,1.2375,-0.6489,-0.0382,3.6031
26342,0.1267,-0.1379,1.2375,-0.5344,-0.0534,4.0076
26362,0.1318,-0.1443,1.2178,-0.4275,-0.9695,3.4809
26382,0.1323,-0.1331,1.2341,0.2061,-0.8244,3.4962
26402,0.1328,-0.135,1.2209,-0.8626,-1.1603,4.2137
26422,0.123,-0.146,1.2319,0.0534,-0.6031,3.0305
26442,0.1274,-0.1262,1.2407,-0.3282,-0.1603,2.0916
26462,0.1338,-0.1196,1.2317,-1.9084,-1.542,4.1374
26482,0.125,-0.1428,1.2166,-1.5573,-1.2824,3.2672
26502,0.1235,-0.1401,1.2207,-0.2061,-2.4198,1.8473
26522,0.1392,-0.1316,1.2332,-0.9313,-3.0611,3.2672
26542,0.1274,-0.1353,1.2161,-1.9313,-0.771,3.8244
26562,0.1343,-0.1414,1.2163,-1.2519,-1.7328,3.5115
26582,0.1121,-0.1392,1.2207,-0.3664,-1.3053,3
26602,0.1282,-0.1287,1.2163,-1.0992,-1.4046,2.5573
26622,0.1357,-0.1345,1.2209,-0.3893,-1.7023,4.229
26642,0.1282,-0.1436,1.2212,-0.7939,-1.145,4.0229
26662,0.1367,-0.1296,1.2168,-0.0763,-1.1374,3.9618
26682,0.1243,-0.1445,1.2256,0.855,-2.3511,4.458
26702,0.1162,-0.1365,1.2104,0.1145,-1.313,3.2443
26722,0.1328,-0.1248,1.2349,0.2901,-1.1985,4.7023
26742,0.1167,-0.1392,1.2327,-1.4656,-0.7557,4.7786
26762,0.1157,-0.127,1.2312,-1.7786,-0.3588,3.4198
26782,0.126,-0.1426,1.238,-1.2824,-1.8168,3.1832
26802,0.1157,-0.1428,1.2249,-0.7099,-2.8092,2.2137
26822,0.1299,-0.127,1.2092,-0.6031,-2.4809,2.4504
26842,0.1323,-0.1365,1.231,-1.1603,-1.0076,4.5496
26862,0.1128,-0.1492,1.218,-1.7176,0.1069,3.0687
26882,0.1174,-0.1353,1.2236,-1.855,-0.9008,1.9542
26902,0.1177,-0.1311,1.2246,-2.1221,-1.4885,2.9466
26922,0.1382,-0.1343,1.2185,0.084,-3.8702,4.1145
26942,0.1272,-0.1428,1.2095,-0.2214,-3.9237,3.2824
26962,0.1343,-0.1384,1.2285,0.6031,-1.0534,2.6336
26982,0.1328,-0.1379,1.2324,-0.8015,-0.4427,3.8244
27002,0.1069,-0.1343,1.2334,-1.626,-0.2595,3.916
27022,0.1179,-0.1436,1.2136,-0.5496,-2.8244,3.8321
27042,0.1245,-0.1404,1.2107,0.6031,-2.8397,2.7099
27062,0.1431,-0.1187,1.2212,-0.1985,-1.3435,3
27082,0.1238,-0.1318,1.2344,-0.8702,-1.084,3.9542
27102,0.1108,-0.1404,1.2341,-1.5573,-1.6489,3.7176
27122,0.1106,-0.1375,1.2234,-1.8092,-2.5802,2.9847
27142,0.1338,-0.1399,1.2158,-1.0305,-2.8626,2.7786
27162,0.1477,-0.1299,1.2192,-0.0763,-2.0763,2.7023
27182,0.1353,-0.1216,1.2271,-1.8397,-1.6336,4.4351
27202,0.1147,-0.1499,1.2053,-0.855,-2.4122,4.5115
27222,0.1167,-0.1497,1.2192,-0.2366,-1.916,2.3969
27242,0.1292,-0.1294,1.2261,-1.0763,0.1603,2.8168
27262,0.1204,-0.1372,1.2424,-1.3817,-1.2443,4.2443
27282,0.1113,-0.1375,1.2288,-0.084,-0.8015,3.9237
27302,0.1167,-0.1338,1.2371,-1.0534,-0.3893,3.1603
27322,0.1194,-0.1423,1.2207,-0.4809,-0.855,3.0534
27342,0.1272,-0.1304,1.2283,-0.626,-1.6031,3.3282
27362,0.1169,-0.1299,1.229,-1.4046,-1.0534,3.5649
27382,0.113,-0.1382,1.2058,-1.3817,-1.855,3.7557
27402,0.115,-0.1396,1.2305,-0.4504,-1.5802,2.8779
27422,0.1309,-0.1387,1.2161,-0.771,-1.3893,2.6031
27442,0.1301,-0.1375,1.2166,-0.4885,-2.1908,2.9084
27462,0.1128,-0.1401,1.2253,0.7099,-2.7863,3.458
27482,0.124,-0.1333,1.2288,0.855,-3.3588,4.0687
27502,0.1306,-0.1436,1.2219,0.7252,-2.5115,4.0763
27522,0.1299,-0.1333,1.2195,0.8015,-2.5191,4.1527
27542,0.1323,-0.1365,1.2261,0.3588,-0.8855,4.2748
27562,0.1245,-0.1409,1.2139,0.3206,-1.229,4.1832
27582,0.1211,-0.137,1.2119,1.4427,-2.7634,4.1145
27602,0.126,-0.1384,1.2273,-0.0916,-2.5115,3.6794
27622,0.1343,-0.1401,1.2102,-0.2748,-0.7863,2.6412
27642,0.1357,-0.1313,1.2207,0.1756,-0.7786,2.5802
27662,0.1243,-0.1211,1.241,-0.9237,-0.1145,3.0992
27682,0.1143,-0.1299,1.2256,-0.5802,-0.4122,3.1298
27702,0.1187,-0.1313,1.2285,-0.7099,-1.5267,2.5573
27722,0.1313,-0.1279,1.2197,0.3359,-2.7863,3.0763
27742,0.136,-0.1375,1.2361,-0.458,-1.7099,3.5878
27762,0.1233,-0.1458,1.2207,-0.6489,-1.0153,3.3893
27782,0.1267,-0.1353,1.2188,0.2748,-1.313,3.458
27802,0.1223,-0.127,1.2346,-0.8321,-0.6031,3.6336
27822,0.1218,-0.1345,1.2275,-0.5267,-1.4427,3.1374
27842,0.1274,-0.1348,1.228,-0.3969,-2.3359,3.6794
27862,0.126,-0.1301,1.2197,-0.7099,-2.4427,3.8092
27882,0.1191,-0.1292,1.2283,-0.4504,-2.6336,3.6412
27902,0.1187,-0.1331,1.2256,-0.7557,-1.5115,3.6031
27922,0.1233,-0.1299,1.2151,0.084,-1.9771,3.7176
27942,0.116,-0.1316,1.2361,0.0534,-2.1221,3.5802
27962,0.1262,-0.1311,1.2258,-0.8321,-1.0611,3.8855
27982,0.1267,-0.126,1.2197,-0.6641,-1.3053,4.4656
28002,0.1101,-0.134,1.2263,-1.5496,-2.5115,4.0611
28022,0.1311,-0.1353,1.2178,0.2901,-2.771,3.855
28042,0.126,-0.1355,1.2239,-1.3206,-1.5038,3.3053
28062,0.1235,-0.135,1.2173,-0.8397,-1.3511,3.2672
28082,0.1255,-0.1348,1.2275,-0.4046,-1.6641,3.3359
28102,0.1135,-0.1316,1.2222,-1.3435,-1.8702,2.8779
28122,0.1199,-0.1321,1.2229,-1.4962,-1.6031,2.5649
28142,0.1389,-0.1277,1.2078,-0.6947,-1.5573,3.687
28162,0.1248,-0.1387,1.2268,-0.3893,-0.8855,3.4122
28182,0.1218,-0.1301,1.2288,-0.3359,-0.6718,3.6794
28202,0.114,-0.1277,1.2341,-0.5115,-1.771,4.2443
28222,0.1116,-0.1438,1.2275,-0.0534,-2.6794,3.2672
28242,0.1377,-0.1338,1.2153,0.8321,-2.4427,3.2443
28262,0.145,-0.1272,1.2214,0.0763,-0.0611,3.5878
28282,0.1274,-0.1323,1.2261,-0.5649,0.3588,4.7405
28302,0.1018,-0.1443,1.2231,-0.9542,0.3435,3.7176
28322,0.1194,-0.1272,1.2412,-0.5115,-0.5802,3.8855
28342,0.1357,-0.1316,1.1973,0.9313,-2.7481,4.5573
28362,0.113,-0.1292,1.24,0.3893,-2.0611,3.3435
28382,0.1272,-0.1292,1.2051,0.7023,-2.1679,3.7252
28402,0.1155,-0.1245,1.2251,0.1374,-1.9618,3.5191
28422,0.1174,-0.123,1.2266,-0.4275,-1.0458,3.6031
28442,0.1221,-0.1338,1.2256,-0.9008,-1.4962,3.2901
28462,0.1228,-0.1309,1.2205,-0.8092,-1.5802,3.1832
28482,0.1194,-0.1318,1.2129,0.0305,-1.4122,3.2519
28502,0.1248,-0.1218,1.2241,-0.5115,-0.6718,2.7099
28522,0.1257,-0.124,1.2285,-0.6336,-1.0534,3.229
28542,0.1204,-0.1113,1.2078,-1.084,0.2443,3.229
28562,0.126,-0.1248,1.2195,0.6107,-0.7863,4.7786
28582,0.1096,-0.136,1.2415,-0.626,-0.4962,3.3588
28602,0.1104,-0.1338,1.2256,-0.9695,-0.6947,2.5649
28622,0.1228,-0.1145,1.2322,-1.313,-0.6489,3.7405
28642,0.1221,-0.1367,1.2019,-0.916,-3.0534,3.9237
28662,0.1267,-0.1277,1.2383,0.3817,-1.9084,2.6412
28682,0.1284,-0.1238,1.2195,-0.5115,-1.0458,2.9542
28702,0.1128,-0.1326,1.2229,0.8092,-2.3435,3.1908
28722,0.1238,-0.1272,1.2356,-0.2672,-1.6794,3.5573
28742,0.1133,-0.1316,1.2227,-1.5191,-0.9618,4.6107
28762,0.1028,-0.1377,1.2219,-1.4733,-1.2214,3.7863
28782,0.124,-0.1309,1.2163,-0.0305,-1.3282,2.5115
28802,0.1316,-0.1233,1.2339,-0.7405,-0.4427,2.6565
28822,0.1116,-0.1284,1.2236,-1.1298,-0.6565,2.9542
28842,0.105,-0.1299,1.2256,-1.1603,-1.2137,2.7023
28862,0.1121,-0.1316,1.2222,-1.5038,-1.458,2.7557
28882,0.1106,-0.1406,1.2183,-1.3511,-1.6489,2.3053
28902,0.1296,-0.1306,1.2256,-1.1832,-0.9618,2.0305
28922,0.1277,-0.1211,1.22,-1.6412,-0.1832,3.0458
28942,0.1106,-0.1321,1.2195,-1.5649,-0.3893,4.0305
28962,0.1191,-0.1348,1.2129,0.3893,-3.1298,3.3893
28982,0.1064,-0.1379,1.2217,1.0687,-4.9008,3.2137
29002,0.1238,-0.1321,1.2258,2.0687,-3.8626,3.2672
29022,0.1279,-0.1218,1.2434,0.7634,-2.9084,4.1832
29042,0.1213,-0.1348,1.2297,0.2366,-1.8855,3.9084
29062,0.1187,-0.1248,1.2234,0.1298,-1.8626,3.5954
29082,0.1057,-0.1306,1.2344,-0.9313,-1.8855,3.7328
29102,0.1221,-0.1265,1.2119,-0.2824,-2.4962,3.5267
29122,0.1187,-0.1299,1.2285,0.8168,-2.8168,3.6336
29142,0.1289,-0.1187,1.2222,-0.7252,-1.7939,4.3588
29162,0.1062,-0.136,1.2339,-0.5573,-1.4656,4.1298
29182,0.1113,-0.1338,1.2153,-0.4046,-2.3282,2.6183
29202,0.1169,-0.1194,1.2285,-0.4733,-1.9618,2.5344
29222,0.1162,-0.1194,1.2209,-1.1832,-1.8473,3.2977
29242,0.1235,-0.1267,1.2244,0.2443,-3.0916,3.6641
29262,0.1099,-0.1338,1.2354,-0.855,-2.1832,3.0687
29282,0.1077,-0.1216,1.2253,-1.229,-1.2824,2.9847
29302,0.1284,-0.1296,1.2219,-1.3359,-1.9008,4.084
29322,0.1138,-0.1328,1.2354,-0.3053,-1.9313,2.9924
29342,0.1228,-0.1138,1.2227,-1.2443,-2.0458,3
29362,0.1174,-0.1287,1.2312,-0.7252,-2.4427,4.8473
29382,0.1084,-0.1296,1.2251,-1,-2.5115,3.2366
29402,0.1182,-0.1272,1.217,-1.3359,-1.5878,2.7176
29422,0.1333,-0.125,1.2229,0.855,-2.5649,3.5802
29442,0.1108,-0.1279,1.2288,-0.2977,-1.1298,3.3359
29462,0.1194,-0.1257,1.2312,-1.2519,0.0153,3.0153
29482,0.1211,-0.1196,1.2288,-1.1374,-1.1298,4.5267
29502,0.123,-0.1345,1.2263,-1.7481,-0.4122,4.1908
29522,0.1245,-0.1345,1.198,-0.374,-0.3664,2.8855
29542,0.1235,-0.1292,1.2166,-0.374,-0.8626,2.6107
29562,0.1211,-0.1267,1.2273,-0.0763,-1.313,3.855
29582,0.1111,-0.1365,1.2139,-0.084,-1.9771,2.7252
29602,0.1106,-0.1238,1.2288,-0.6031,-1.8473,1.9618
29622,0.1255,-0.1208,1.2253,-0.7939,-0.8015,3.2366
29642,0.1257,-0.1292,1.2283,-0.8092,-0.8931,3.7023
29662,0.1143,-0.1267,1.2244,-0.7634,-1.1069,3.2214
29682,0.1052,-0.1362,1.2302,-0.3817,-2.3206,2.8855
29702,0.1174,-0.123,1.2346,-0.0229,-2.687,2.7252
29722,0.1255,-0.1272,1.2271,-0.5802,-1.9542,3.4962
29742,0.1248,-0.1279,1.2273,-0.5038,-1.4198,3.4656
29762,0.1218,-0.134,1.2305,-0.1221,-1.7252,3.5649
29782,0.1128,-0.125,1.2302,-0.145,-1.6641,3.5267
29802,0.1108,-0.127,1.2209,0.3359,-2.4427,3.2977
29822,0.113,-0.1233,1.2332,-0.9466,-1.916,3.2595
29842,0.1277,-0.1194,1.2192,-0.6336,-1.5038,3.7786
29862,0.1099,-0.1265,1.2236,-0.7481,-1.4733,4.0687
29882,0.1138,-0.1313,1.2297,-1.084,-2.0687,3.3435
29902,0.1184,-0.1294,1.2205,-0.5802,-2.4809,3.6489
29922,0.1128,-0.1328,1.2302,-0.2901,-2.0687,3.1374
29942,0.1223,-0.1282,1.2324,-1.0534,-1.5267,2.5649
29962,0.1277,-0.1233,1.2136,-1.0763,-1.8397,2.9237
29982,0.1277,-0.1255,1.2415,-0.1145,-2.1069,3.8321
30002,0.1177,-0.1309,1.2271,-1.1832,-0.6107,3.7634
30022,0.1223,-0.1243,1.2141,-1.1603,-0.9771,2.9618
30042,0.1255,-0.1252,1.2373,0.1069,-1.4809,4.2061
30062,0.1072,-0.1309,1.2312,-1.0305,-1.2977,3.7023
30082,0.1116,-0.1357,1.2188,0.2748,-2.5038,3.4656
30102,0.1191,-0.125,1.2358,-0.4733,-1.458,3.3511
30122,0.1294,-0.1187,1.2244,-1.1374,-0.9924,3.1832
30142,0.1104,-0.123,1.2217,0,-2.4656,3.8931
30162,0.1069,-0.125,1.217,-0.229,-1.4733,2.4962
30182,0.1272,-0.1118,1.2441,-0.9313,-1.7328,3.3817
30202,0.1128,-0.1348,1.2139,-0.9008,-3.1145,4.1756
30222,0.1062,-0.1277,1.2188,-1.0229,-2.3206,3.3588
30242,0.1309,-0.1299,1.2107,0.1221,-3.3817,4.1145
30262,0.1123,-0.1323,1.228,-0.7634,-2.4198,3.145
30282,0.115,-0.1311,1.2249,-1.8321,-1.4427,2.9084
30302,0.1162,-0.1306,1.2168,-1.8168,-2.0305,3.0382
30322,0.1086,-0.1375,1.2231,-0.0076,-2.6794,2.8321
30342,0.1265,-0.1245,1.218,-0.4122,-1.9084,3.145
30362,0.1282,-0.1187,1.2251,-0.7557,-1.8092,3.6794
30382,0.113,-0.1238,1.2188,-0.7634,-1.7099,3.5802
30402,0.1143,-0.1279,1.2258,-0.855,-2.2595,3.2824
30422,0.1172,-0.1274,1.2283,-0.2824,-3.4809,4.2595
30442,0.1128,-0.1313,1.2271,-0.458,-2.2366,3.0611
30462,0.1318,-0.1243,1.2234,-0.3817,-1.8244,3.1298
30482,0.1401,-0.1233,1.2261,-0.5496,-1.5344,5.1221
30502,0.1052,-0.1392,1.2168,-0.8855,-1.0992,4.3435
30522,0.1145,-0.1311,1.2107,0.1069,-2.2214,2.5954
30542,0.1123,-0.1162,1.2258,-0.3588,-1.2061,2.6794
30562,0.127,-0.1177,1.2183,-0.8626,-0.916,3.6565
30582,0.1274,-0.1306,1.2292,-1.084,-1.2137,4.2214
30602,0.1025,-0.1406,1.2297,-0.6794,-1.6031,3.1679
30622,0.1016,-0.1299,1.2114,-0.6336,-2.2443,1.7481
30642,0.1262,-0.124,1.2263,-0.1374,-2.3664,1.6718
30662,0.1316,-0.1206,1.2278,-0.6641,-1.5802,2.6794
30682,0.1218,-0.1221,1.2249,-1.4351,-1.229,2.6565
30702,0.1125,-0.1228,1.2236,-1.3359,-1.229,2.771
30722,0.1091,-0.1328,1.2285,-0.7252,-2.1603,2.2901
30742,0.126,-0.1311,1.2148,0.2214,-2.626,2.916
30762,0.1194,-0.1294,1.2244,-0.9389,-1.5496,3.8397
30782,0.1184,-0.1377,1.2141,-0.3053,-0.7252,3.0534
30802,0.116,-0.1206,1.2305,-1.1069,-0.7405,2.9313
30822,0.1211,-0.1199,1.2134,-0.2137,-1.687,3.7252
30842,0.1077,-0.1299,1.2336,0.3435,-1.4351,3.4656
30862,0.1274,-0.1223,1.2073,-0.458,-1.5573,3.313
30882,0.1138,-0.1235,1.2295,-0.1908,-1.3664,4.313
30902,0.1072,-0.1367,1.2253,-0.7557,-2.2214,3.4122
30922,0.1174,-0.124,1.231,0.1069,-2.084,3.2977
30942,0.1262,-0.1226,1.2241,-0.0687,-1.6489,3.5573
30962,0.1233,-0.124,1.2268,-0.9389,-0.9924,3.7634
30982,0.1216,-0.1243,1.2109,-0.8244,-0.8779,4.0229
31002,0.1035,-0.1357,1.2275,-0.7023,-1.4122,3.3359
31022,0.1191,-0.1235,1.2231,-1.0305,-1.7328,3.6412
31042,0.1052,-0.1235,1.2405,-0.1069,-2.687,3.771
31062,0.1047,-0.1211,1.2288,-1.374,-2.3588,4.0687
31082,0.1084,-0.1333,1.2202,-1.4046,-2.7099,2.2672
31102,0.1284,-0.1201,1.2327,-0.1756,-3.5649,2.0153
31122,0.1211,-0.1277,1.2297,-1.0534,-2.9313,2.1298
31142,0.1172,-0.1235,1.2161,-1.0076,-3.2672,2.9924
31162,0.1094,-0.1321,1.2285,-1.1069,-2.8092,3.5191
31182,0.123,-0.1228,1.2134,-1.5725,-2.7023,3.3511
31202,0.1187,-0.1318,1.2234,-0.0534,-2.1603,3.3817
31222,0.1277,-0.1223,1.2292,-0.6641,-2.1908,3.458
31242,0.1277,-0.1221,1.2266,-1.4504,-1.1756,3.8626
31262,0.1196,-0.1289,1.228,-0.4198,-1.4656,3.9695
31282,0.1189,-0.123,1.2268,-0.5115,-1.7252,3.4809
31302,0.1211,-0.1221,1.2183,-0.1756,-2.0611,3.9008
31322,0.1182,-0.1265,1.2297,-1.0076,-1.3053,3.7099
31342,0.1201,-0.1274,1.2207,-0.6489,-1.2901,3.2824
31362,0.124,-0.1199,1.2268,-0.3435,-2.0534,3.0458
31382,0.1265,-0.1274,1.2283,-0.8473,-1.9084,3.3282
31402,0.1228,-0.1292,1.24,-0.1756,-2.0992,3.771
31422,0.1218,-0.126,1.2234,-1.1145,-2.2443,3.9313
31442,0.126,-0.1309,1.2292,-1.0153,-1.229,3.9542
31462,0.1152,-0.1318,1.2253,-1.1221,-1.458,2.4885
31482,0.1216,-0.1221,1.2434,-1.3282,-1.6641,3.0153
31502,0.1177,-0.1201,1.2302,-1.7405,-2.0458,3.7252
31522,0.1191,-0.1309,1.231,-1.145,-2.4351,4.1985
31542,0.1113,-0.1401,1.218,-0.8244,-2.916,3.6565
31562,0.1226,-0.1304,1.2178,-0.2061,-2.0916,2.6718
31582,0.1262,-0.1177,1.2393,-0.2977,-1.5115,3.4733
